FLOWNAME;JOBNAME;NONSTANDART_JOB;TRANSFORMNAME;TRANSFORMORDER;SOURCETABLENAMEFULL;SOURCECOLUMNNAMEFULL;SRC_CLMN_TYPE;SRC_CLMN_LENGHT;TARGETTABLENAMEFULL;TARGETCOLUMNNAMEFULL;TRG_CLMN_TYPE;TRG_CLMN_LENGHT;COLUMNTRANSFORM;STOREDTEXT
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_BNFCRY_INST_ADDRESS;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_BNFCRY_INST_ADDRESS;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_BANK_KPP;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_BANK_KPP;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_CORR_CNTRY_CD;C;3;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_CORR_CNTRY_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_CORR_CPTY_RK;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_CORR_CPTY_RK;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_58A_4;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_58A_4;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.RECIPIENT_VALUE_DT;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.RECIPIENT_VALUE_DT;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.VALID_FROM_DTTM;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_TRIP_PAYMENT_NO;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_TRIP_PAYMENT_NO;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_RECIPIENT_BANK_INN;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_RECIPIENT_BANK_INN;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_CNTRY_CD;C;3;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_CNTRY_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.RECIPIENT_NAME;C;160;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.RECIPIENT_NAME;C;160;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SRC_PAYMENT_ID;C;16;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SRC_PAYMENT_ID;C;16;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_BNFCRY_BANK_CPTY_RK;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_BNFCRY_BANK_CPTY_RK;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_54A_4;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_54A_4;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_71F5_1;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_71F5_1;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_72_2;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_72_2;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_CRT_USER_LOGIN;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_CRT_USER_LOGIN;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PMNT_TYPE_CD;C;3;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PMNT_TYPE_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_RECIPIENT_BANK_CNTRY_CD;C;3;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_RECIPIENT_BANK_CNTRY_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SUSPECT_FLG;C;1;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SUSPECT_FLG;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_BNFCRY_INST_NAME;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_BNFCRY_INST_NAME;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_WRITEOFF_DTTM;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_WRITEOFF_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PMNT_INCOME_DTTM;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PMNT_INCOME_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.PAYER_IRB_ACCOUNT_RK;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.PAYER_IRB_ACCOUNT_RK;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PMNT_TAX_PERIOD;C;32;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PMNT_TAX_PERIOD;C;32;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_23E_3;C;50;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_23E_3;C;50;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_53A_5;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_53A_5;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_58A_6;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_58A_6;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYMENT_CHANNEL_NM;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYMENT_CHANNEL_NM;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.PROCESSED_DTTM;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.PROCESSED_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_RECIPIENT_NAME_ENG;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_RECIPIENT_NAME_ENG;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_RECIPIENT_BIK;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_RECIPIENT_BIK;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PMNT_EPW_NUMBER;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PMNT_EPW_NUMBER;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_RECIPIENT_CORR_NAME;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_RECIPIENT_CORR_NAME;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_INTERMEDIARY_KPP;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_INTERMEDIARY_KPP;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_23E_2;C;2;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_23E_2;C;2;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_RECIPIENT_SWIFT;C;30;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_RECIPIENT_SWIFT;C;30;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_DOCUMENT_SOURCE_CD;C;3;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_DOCUMENT_SOURCE_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PARTY_TERRORIST_FLG;C;1;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PARTY_TERRORIST_FLG;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PMNT_ACCEPTANCE_FLG;C;1;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PMNT_ACCEPTANCE_FLG;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_BIK;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_BIK;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_CORR_NAME;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_CORR_NAME;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_RECIPIENT_BANK_KPP;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_RECIPIENT_BANK_KPP;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_53A_1;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_53A_1;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.PAYER_BANK_BIC_CODE;C;9;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.PAYER_BANK_BIC_CODE;C;9;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_RECIPIENT_CORR_ADDRESS;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_RECIPIENT_CORR_ADDRESS;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_23E_5;C;50;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_23E_5;C;50;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_BANK_ADDRESS;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_BANK_ADDRESS;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_INTERMEDIARY_NAME;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_INTERMEDIARY_NAME;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PACKET_ID;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PACKET_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_AML_REASON_DESC;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_AML_REASON_DESC;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_BNFCRY_INST_CNTRY_CD;C;3;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_BNFCRY_INST_CNTRY_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_INTERMEDIARY_CPTY_RK;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_INTERMEDIARY_CPTY_RK;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.PAYMENT_DESC;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.PAYMENT_DESC;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_56A_2;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_56A_2;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PMNT_UNKNOWN_DTTM;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PMNT_UNKNOWN_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_57A_4;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_57A_4;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_56A_3;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_56A_3;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.RECIPIENT_COUNTERPARTY_RK;N;8;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.RECIPIENT_COUNTERPARTY_RK;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PAYER_SWIFT;C;30;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PAYER_SWIFT;C;30;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.SOURCE_SYSTEM_CD;C;3;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_PMNT_BLOCK_ABS_ID;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_PMNT_BLOCK_ABS_ID;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.PAYER_CORR_ACCOUNT_NUMBER;C;20;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.PAYER_CORR_ACCOUNT_NUMBER;C;20;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_56A_5;C;255;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_56A_5;C;255;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.RECIPIENT_CORR_ACCOUNT_NUMBER;C;20;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.RECIPIENT_CORR_ACCOUNT_NUMBER;C;20;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"285_401_1_Commit_Demmy_IRB_PAYMENT";1;Обновить DDS;1;ETL_DDS.IRB_PAYMENT_FXT_DEMMY;ETL_DDS.IRB_PAYMENT_FXT_DEMMY.IRB_SWIFT_71G_2;C;3;DWH_DDS.IRB_PAYMENT;DWH_DDS.IRB_PAYMENT.IRB_SWIFT_71G_2;C;3;ONETOONE;
